,fossil_production,gdp
880,95.617,248000000000.0
881,97.59899999999999,262000000000.0
882,99.81,279000000000.0
883,95.087,278000000000.0
884,99.399,289000000000.0
885,99.29700000000001,282000000000.0
886,95.021,303000000000.0
887,97.565,311000000000.0
888,94.546,322000000000.0
889,95.086,320000000000.0
890,85.07799999999997,300000000000.0
891,87.28200000000002,269000000000.0
892,93.56,262000000000.0
893,78.25,270000000000.0
894,74.248,264000000000.0
895,66.003,264000000000.0
896,46.201,264000000000.0
897,53.117,
898,49.716,
899,37.259,
900,0.0,52913479680.0
901,0.0,56052596736.0
902,0.0,58386518016.0
903,0.0,60775858176.0
904,0.0,63406710784.0
905,0.0,66336436224.0
906,0.0,70370746368.0
907,0.0,75432050688.0
908,0.0,78681153536.0
909,0.0,81414561792.0
910,0.0,85682970624.0
911,0.0,91936251904.0
912,0.0,93666304000.0
913,0.0,96147685376.0
914,0.0,101000000000.0
915,0.0,105000000000.0
916,0.0,108000000000.0
917,0.0,
918,0.0,
919,0.0,
920,0.0,
921,0.0,
922,0.0,
923,0.0,
924,0.0,
925,0.0,
926,0.0,
927,0.0,
928,0.0,
929,0.0,
930,0.0,
931,0.0,
932,0.0,
933,0.0,
934,0.0,
935,0.0,
936,0.0,
937,0.0,
938,0.0,
939,0.0,
940,0.0,16011585536.0
941,0.0,15730379776.0
942,0.0,15812939776.0
943,0.0,15904979968.0
944,0.0,15227899904.0
945,0.0,15956420608.0
946,0.0,15842304000.0
947,0.0,16349544448.0
948,0.0,15783279616.0
949,0.0,16176751616.0
950,0.0,15705132032.0
951,0.0,15936159744.0
952,0.0,15668799488.0
953,0.0,16252235776.0
954,0.0,16627784704.0
955,0.0,16908846080.0
956,0.0,17155095552.0
957,0.0,
958,0.0,
959,0.0,
960,0.0,22542655488.0
961,0.0,22942404608.0
962,0.0,24185421824.0
963,0.0,25499191296.0
964,0.0,27096795136.0
965,0.0,29656739840.0
966,0.0,30802739200.0
967,0.0,32927596544.0
968,0.0,31241320448.0
969,0.0,31712032768.0
970,0.0,33465921536.0
971,0.0,36004622336.0
972,0.0,36656144384.0
973,0.0,35591421952.0
974,0.0,36734926848.0
975,0.0,38066946048.0
976,0.0,39440453632.0
977,0.0,
978,0.0,
979,0.0,
980,38.562,151000000000.0
981,35.135999999999996,162000000000.0
982,34.421,172000000000.0
983,35.545,173000000000.0
984,27.068,172000000000.0
985,20.331,178000000000.0
986,20.429000000000002,184000000000.0
987,20.618000000000002,188000000000.0
988,19.695999999999998,195000000000.0
989,18.097,198000000000.0
990,18.53,204000000000.0
991,19.137,208000000000.0
992,18.683,208000000000.0
993,18.744,216000000000.0
994,18.468,225000000000.0
995,17.658,232000000000.0
996,17.009,236000000000.0
997,14.923,
998,14.785,
999,17.455,
1000,0.0,10012029952.0
1001,0.0,10430144512.0
1002,0.0,10524290048.0
1003,0.0,10166153216.0
1004,0.0,10772171776.0
1005,0.0,10844063744.0
1006,0.0,10504720384.0
1007,0.0,11295209472.0
1008,0.0,12663198720.0
1009,0.0,12433164288.0
1010,0.0,11611769856.0
1011,0.0,11720059904.0
1012,0.0,12108440576.0
1013,0.0,12528432128.0
1014,0.0,12878240768.0
1015,0.0,13429331968.0
1016,0.0,14398300160.0
1017,0.0,
1018,0.0,
1019,0.0,
1020,2421.502,2020000000000.0
1021,2444.87,2140000000000.0
1022,2548.016,2270000000000.0
1023,2649.898,2490000000000.0
1024,2814.241,2690000000000.0
1025,2897.8020000000006,3050000000000.0
1026,3004.078,3390000000000.0
1027,3158.077,3750000000000.0
1028,3378.093,4290000000000.0
1029,3664.1630000000005,4560000000000.0
1030,3888.1809999999996,5110000000000.0
1031,3842.584,5680000000000.0
1032,3832.9289999999996,6000000000000.0
1033,3777.882,6170000000000.0
1034,3910.7709999999997,6570000000000.0
1035,4027.5869999999995,7070000000000.0
1036,4034.689000000001,7560000000000.0
1037,4076.216,
1038,4289.527,
1039,4240.576,
1040,2068.607,734000000000.0
1041,2112.042,752000000000.0
1042,2199.3450000000003,766000000000.0
1043,2244.078,771000000000.0
1044,2308.969,840000000000.0
1045,2433.016,921000000000.0
1046,2665.017,1010000000000.0
1047,2767.9629999999997,1120000000000.0
1048,2968.661,1360000000000.0
1049,3098.139,1510000000000.0
1050,3320.2960000000003,1770000000000.0
1051,3785.465,2150000000000.0
1052,3945.3280000000004,2250000000000.0
1053,4525.006,2330000000000.0
1054,4379.014,2430000000000.0
1055,4395.957,2550000000000.0
1056,4373.733,2680000000000.0
1057,4363.718,
1058,5009.406999999999,
1059,5299.114,
1060,1525.386,76975620096.0
1061,1464.515,91946008576.0
1062,1228.509,99146276864.0
1063,781.4380000000001,77066510336.0
1064,1169.986,118000000000.0
1065,1058.005,129000000000.0
1066,1151.914,149000000000.0
1067,1265.6360000000002,175000000000.0
1068,1450.0020000000006,214000000000.0
1069,1458.8220000000001,248000000000.0
1070,1474.133,302000000000.0
1071,1639.8300000000002,380000000000.0
1072,1820.351,424000000000.0
1073,1835.971,468000000000.0
1074,1919.265,472000000000.0
1075,2344.3199999999997,495000000000.0
1076,2625.6110000000003,544000000000.0
1077,2683.265,
1078,2741.587,
1079,2827.357,
1080,0.0,149000000000.0
1081,0.0,161000000000.0
1082,0.0,182000000000.0
1083,0.0,193000000000.0
1084,0.0,208000000000.0
1085,0.0,222000000000.0
1086,0.0,230000000000.0
1087,0.0,246000000000.0
1088,0.0,221000000000.0
1089,0.0,218000000000.0
1090,0.0,223000000000.0
1091,0.0,224000000000.0
1092,0.0,220000000000.0
1093,0.0,221000000000.0
1094,0.0,239000000000.0
1095,0.0,249000000000.0
1096,0.0,262000000000.0
1097,0.0,
1098,0.0,
1099,0.0,
1100,0.0,183000000000.0
1101,0.0,187000000000.0
1102,0.0,190000000000.0
1103,0.0,183000000000.0
1104,0.0,183000000000.0
1105,0.0,184000000000.0
1106,0.0,192000000000.0
1107,0.0,199000000000.0
1108,0.0,200000000000.0
1109,0.0,211000000000.0
1110,0.0,217000000000.0
1111,0.0,221000000000.0
1112,0.0,229000000000.0
1113,0.0,239000000000.0
1114,0.0,250000000000.0
1115,0.0,256000000000.0
1116,0.0,267000000000.0
1117,0.0,
1118,0.0,
1119,0.0,
1120,212.83600000000004,1890000000000.0
1121,194.17800000000003,1940000000000.0
1122,204.525,1880000000000.0
1123,197.89600000000002,1860000000000.0
1124,187.86100000000002,1870000000000.0
1125,186.779,1910000000000.0
1126,172.32999999999998,1980000000000.0
1127,161.175,2090000000000.0
1128,148.948,2110000000000.0
1129,129.413,2060000000000.0
1130,139.355,2050000000000.0
1131,142.098,2090000000000.0
1132,144.621,2090000000000.0
1133,137.557,2080000000000.0
1134,135.036,2090000000000.0
1135,128.012,2110000000000.0
1136,98.75,2130000000000.0
1137,100.896,
1138,106.28099999999999,
1139,95.892,
1140,0.0,13980013568.0
1141,0.0,13886352384.0
1142,0.0,14201782272.0
1143,0.0,15938249728.0
1144,0.0,16414271488.0
1145,0.0,17063216128.0
1146,0.0,18385498112.0
1147,0.0,19472650240.0
1148,0.0,19110465536.0
1149,0.0,20201742336.0
1150,0.0,20343263232.0
1151,0.0,20487528448.0
1152,0.0,20149080064.0
1153,0.0,20656455680.0
1154,0.0,20798375936.0
1155,0.0,20996364288.0
1156,0.0,21316925440.0
1157,0.0,
1158,0.0,
1159,0.0,
1160,20.057000000000002,4230000000000.0
1161,20.506,4210000000000.0
1162,8.776,4240000000000.0
1163,8.574,4290000000000.0
1164,8.577,4390000000000.0
1165,7.136,4510000000000.0
1166,8.714,4550000000000.0
1167,9.121,4610000000000.0
1168,7.8679999999999986,4510000000000.0
1169,8.207,4310000000000.0
1170,5.876,4520000000000.0
1171,8.148,4460000000000.0
1172,8.466000000000001,4470000000000.0
1173,7.712999999999999,4510000000000.0
1174,8.379,4500000000000.0
1175,7.502999999999999,4560000000000.0
1176,8.59,4600000000000.0
1177,8.898,
1178,6.669,
1179,4.86,
1180,0.0,18042376192.0
1181,0.0,19121948672.0
1182,0.0,21466574848.0
1183,0.0,22045898752.0
1184,0.0,24873895936.0
1185,0.0,30546460672.0
1186,0.0,34734256128.0
1187,0.0,41748021248.0
1188,0.0,54538596352.0
1189,0.0,64534372352.0
1190,0.0,67070615552.0
1191,0.0,76264087552.0
1192,0.0,82091900928.0
1193,0.0,81685250048.0
1194,0.0,84570423296.0
1195,0.0,86591225856.0
1196,0.0,88403697664.0
1197,0.0,
1198,0.0,
1199,0.0,
1200,872.0559999999999,87470841856.0
1201,950.205,98712707072.0
1202,1011.5520000000001,105000000000.0
1203,1133.632,118000000000.0
1204,1257.659,136000000000.0
1205,1293.17,163000000000.0
1206,1389.587,197000000000.0
1207,1428.7740000000001,229000000000.0
1208,1561.7099999999996,264000000000.0
1209,1583.2350000000001,254000000000.0
1210,1681.9769999999999,296000000000.0
1211,1709.127,360000000000.0
1212,1719.3290000000002,376000000000.0
1213,1767.0140000000001,405000000000.0
1214,1727.241,411000000000.0
1215,1687.753,415000000000.0
1216,1657.095,420000000000.0
1217,1805.478,
1218,1890.431,
1219,1873.547,
1220,0.0,63825342464.0
1221,0.0,66063642624.0
1222,0.0,64448475136.0
1223,0.0,63281344512.0
1224,0.0,65793523712.0
1225,0.0,70755893248.0
1226,0.0,78094204928.0
1227,0.0,83736363008.0
1228,0.0,87540162560.0
1229,0.0,93923098624.0
1230,0.0,104000000000.0
1231,0.0,114000000000.0
1232,0.0,121000000000.0
1233,0.0,127000000000.0
1234,0.0,134000000000.0
1235,0.0,142000000000.0
1236,0.0,150000000000.0
1237,0.0,
1238,0.0,
1239,0.0,
1240,1367.1280000000002,88143429632.0
1241,1327.224,79746752512.0
1242,1229.458,85675753472.0
1243,1437.2910000000004,104000000000.0
1244,1535.0479999999993,130000000000.0
1245,1631.069,167000000000.0
1246,1670.96,200000000000.0
1247,1616.763,214000000000.0
1248,1702.3470000000002,254000000000.0
1249,1514.4280000000006,186000000000.0
1250,1544.225,203000000000.0
1251,1764.459,260000000000.0
1252,1935.1350000000007,295000000000.0
1253,1913.2330000000002,283000000000.0
1254,1887.0539999999999,270000000000.0
1255,1881.9489999999998,276000000000.0
1256,1937.6820000000002,283000000000.0
1257,1845.717,
1258,1873.544,
1259,1856.2979999999993,
1260,3.362,9709912064.0
1261,3.6260000000000003,9574320128.0
1262,3.1800000000000006,9596157952.0
1263,3.0789999999999997,10431114240.0
1264,3.3230000000000004,11012797440.0
1265,3.128,11246944256.0
1266,3.0200000000000005,13055951872.0
1267,2.6500000000000004,14892163072.0
1268,3.191,17373720576.0
1269,3.5939999999999994,17725392896.0
1270,3.41,17882109952.0
1271,4.567,22068576256.0
1272,6.06,21271707648.0
1273,7.465,23644280832.0
1274,9.265,31624493056.0
1275,9.323,32729579520.0
1276,9.308,33957935104.0
1277,0.0,
1278,0.0,
1279,0.0,
1280,0.0,25228673024.0
1281,0.0,26669565952.0
1282,0.0,28483074048.0
1283,0.0,29327583232.0
1284,0.0,30351355904.0
1285,0.0,32431915008.0
1286,0.0,36045434880.0
1287,0.0,39488139264.0
1288,0.0,39694049280.0
1289,0.0,35212337152.0
1290,0.0,35345006592.0
1291,0.0,37961678848.0
1292,0.0,40317419520.0
1293,0.0,41799946240.0
1294,0.0,43756335104.0
1295,0.0,44948070400.0
1296,0.0,45812883456.0
1297,0.0,
1298,0.0,
1299,0.0,
1300,0.0,43063488512.0
1301,0.0,45053464576.0
1302,0.0,46858838016.0
1303,0.0,48681951232.0
1304,0.0,52638146560.0
1305,0.0,54423711744.0
1306,0.0,52187832320.0
1307,0.0,57624862720.0
1308,0.0,63953342464.0
1309,0.0,72629248000.0
1310,0.0,76310093824.0
1311,0.0,73229762560.0
1312,0.0,73344638976.0
1313,0.0,75314421760.0
1314,0.0,77167312896.0
1315,0.0,78333026304.0
1316,0.0,79116550144.0
1317,0.0,
1318,0.0,
1319,0.0,
1320,862.817,112000000000.0
1321,837.245,112000000000.0
1322,805.5939999999999,111000000000.0
1323,862.4689999999997,125000000000.0
1324,965.123,131000000000.0
1325,1059.071,144000000000.0
1326,1146.7640000000001,154000000000.0
1327,1185.3700000000001,162000000000.0
1328,1175.641,185000000000.0
1329,1099.68,184000000000.0
1330,1141.8719999999998,192000000000.0
1331,357.183,74353934336.0
1332,958.49,167000000000.0
1333,694.652,79982649344.0
1334,401.39700000000005,60791582720.0
1335,347.70799999999997,54591766528.0
1336,318.448,52964032512.0
1337,594.498,
1338,720.742,
1339,765.402,
1340,0.0,38858665984.0
1341,0.0,41505021952.0
1342,0.0,42848641024.0
1343,0.0,46498734080.0
1344,0.0,46993072128.0
1345,0.0,49919520768.0
1346,0.0,53438320640.0
1347,0.0,58199494656.0
1348,0.0,59742826496.0
1349,0.0,54137118720.0
1350,0.0,56762298368.0
1351,0.0,61255319552.0
1352,0.0,66443116544.0
1353,0.0,69114494976.0
1354,0.0,72089722880.0
1355,0.0,73384935424.0
1356,0.0,75063795712.0
1357,0.0,
1358,0.0,
1359,0.0,
1360,0.0,27865122816.0
1361,0.0,25977962496.0
1362,0.0,26320701440.0
1363,0.0,25401974784.0
1364,0.0,24444045312.0
1365,0.0,24792096768.0
1366,0.0,26457731072.0
1367,0.0,28851822592.0
1368,0.0,27093080064.0
1369,0.0,27566755840.0
1370,0.0,29648912384.0
1371,0.0,28096120832.0
1372,0.0,30788435968.0
1373,0.0,30693855232.0
1374,0.0,37246500864.0
1375,0.0,38716084224.0
1376,0.0,40329289728.0
1377,0.0,
1378,0.0,
1379,0.0,
1380,886.3919999999999,278000000000.0
1381,868.6,274000000000.0
1382,903.1950000000002,293000000000.0
1383,938.4170000000001,311000000000.0
1384,1022.989,342000000000.0
1385,1073.561,380000000000.0
1386,1048.25,396000000000.0
1387,1063.326,435000000000.0
1388,1082.037,476000000000.0
1389,1030.9019999999998,453000000000.0
1390,1034.804,489000000000.0
1391,1013.95,545000000000.0
1392,1041.649,577000000000.0
1393,1059.295,614000000000.0
1394,1067.715,628000000000.0
1395,1142.208,659000000000.0
1396,1153.641,687000000000.0
1397,1166.1359999999997,
1398,1148.294,
1399,1134.4769999999999,
1400,0.0,9422896128.0
1401,0.0,8356619776.0
1402,0.0,8672818176.0
1403,0.0,8824807424.0
1404,0.0,8388042240.0
1405,0.0,8741585920.0
1406,0.0,9019247616.0
1407,0.0,9499842560.0
1408,0.0,9540683776.0
1409,0.0,10187004928.0
1410,0.0,10302401536.0
1411,0.0,10001948672.0
1412,0.0,10128000000.0
1413,0.0,10312181760.0
1414,0.0,10750430208.0
1415,0.0,11534417920.0
1416,0.0,12121667584.0
1417,0.0,
1418,0.0,
1419,0.0,
1420,0.0,17434200064.0
1421,0.0,17021184000.0
1422,0.0,17094880256.0
1423,0.0,16891314176.0
1424,0.0,16853760000.0
1425,0.0,16211206144.0
1426,0.0,17310195712.0
1427,0.0,19135696896.0
1428,0.0,19303647232.0
1429,0.0,19882739712.0
1430,0.0,20518957056.0
1431,0.0,21493831680.0
1432,0.0,22071529472.0
1433,0.0,22452848640.0
1434,0.0,23633235968.0
1435,0.0,24467060736.0
1436,0.0,25412495360.0
1437,0.0,
1438,0.0,
1439,0.0,
1440,2374.388,1120000000000.0
1441,2421.827,1130000000000.0
1442,2441.4139999999998,1140000000000.0
1443,2584.947,1170000000000.0
1444,2645.226,1260000000000.0
1445,2679.107,1360000000000.0
1446,2682.796,1450000000000.0
1447,2553.327,1520000000000.0
1448,2374.552,1570000000000.0
1449,2299.507,1480000000000.0
1450,2287.5,1590000000000.0
1451,2307.9790000000007,1720000000000.0
1452,2265.181,1740000000000.0
1453,2255.167,1770000000000.0
1454,2189.225,1810000000000.0
1455,2039.9759999999994,1860000000000.0
1456,1916.132,1880000000000.0
1457,1739.396,
1458,1617.2809999999997,
1459,1515.47,
1460,27.436999999999998,6735756800.0
1461,27.204,7534202880.0
1462,29.339000000000002,8300105216.0
1463,29.983,9092790272.0
1464,36.327,10779912192.0
1465,39.778,12861685760.0
1466,42.725,15202941952.0
1467,48.882,17539614720.0
1468,53.297,19005868032.0
1469,76.423,18427742208.0
1470,133.148,20836321280.0
1471,174.593,26811267072.0
1472,164.77700000000004,30912770048.0
1473,176.426,32288256000.0
1474,129.377,32586354688.0
1475,127.773,33339027456.0
1476,185.71900000000002,33659254784.0
1477,261.83299999999997,
1478,288.778,
1479,302.306,
1480,0.0,5257224192.0
1481,0.0,5621417984.0
1482,0.0,5482080256.0
1483,0.0,5629890048.0
1484,0.0,5916175872.0
1485,0.0,6256749056.0
1486,4.075,8113699840.0
1487,3.2430000000000003,9354359808.0
1488,4.69,10206612480.0
1489,2.5789999999999997,9606912000.0
1490,5.224,9695511552.0
1491,5.318,10424513536.0
1492,4.814,10320813056.0
1493,4.561,10681120768.0
1494,4.461,10986949632.0
1495,4.779,11476486144.0
1496,3.7680000000000002,11767379968.0
1497,0.0,
1498,0.0,
1499,0.0,
1500,0.0,133000000000.0
1501,0.0,135000000000.0
1502,0.0,134000000000.0
1503,0.0,139000000000.0
1504,0.0,138000000000.0
1505,0.0,137000000000.0
1506,0.0,151000000000.0
1507,0.0,163000000000.0
1508,0.0,185000000000.0
1509,0.0,199000000000.0
1510,0.0,215000000000.0
1511,0.0,238000000000.0
1512,0.0,244000000000.0
1513,0.0,251000000000.0
1514,0.0,249000000000.0
1515,0.0,260000000000.0
1516,0.0,264000000000.0
1517,0.0,
1518,0.0,
1519,0.0,
1520,0.8449999999999999,10635299840.0
1521,0.8939999999999999,11516837888.0
1522,1.007,14081280000.0
1523,1.167,15496326144.0
1524,12.719,16161756160.0
1525,24.236,17534720000.0
1526,28.314,18381838336.0
1527,28.82700000000001,19302912000.0
1528,34.052,20363417600.0
1529,31.058,20778444800.0
1530,36.1,21117726720.0
1531,48.836999999999996,20700575744.0
1532,92.77400000000002,21808332800.0
1533,109.791,26364755968.0
1534,119.70400000000001,29544933376.0
1535,119.457,31509975040.0
1536,116.055,32568367104.0
1537,0.0,
1538,0.0,
1539,0.0,
1540,33.405,65653415936.0
1541,68.775,68594200576.0
1542,82.53,68128731136.0
1543,94.32,78579548160.0
1544,100.215,84990066688.0
1545,119.865,99614457856.0
1546,123.795,112000000000.0
1547,132.834,125000000000.0
1548,121.83,139000000000.0
1549,113.524,144000000000.0
1550,122.079,175000000000.0
1551,125.5,203000000000.0
1552,125.111,240000000000.0
1553,128.61,267000000000.0
1554,165.43200000000004,297000000000.0
1555,192.167,319000000000.0
1556,182.801,339000000000.0
1557,177.989,
1558,170.675,
1559,170.675,
1560,0.0,9773112320.0
1561,0.0,10151799808.0
1562,0.0,10565805056.0
1563,0.0,10619352064.0
1564,0.0,11540941824.0
1565,0.0,12607352832.0
1566,0.0,13914024960.0
1567,0.0,14416287744.0
1568,0.0,15927875584.0
1569,0.0,15740582912.0
1570,0.0,16241519616.0
1571,0.0,18161442816.0
1572,0.0,20648069120.0
1573,0.0,21811015680.0
1574,0.0,26872559616.0
1575,0.0,28297799680.0
1576,0.0,28601075712.0
1577,0.0,
1578,0.0,
1579,0.0,
1580,0.08199999999999999,32693903360.0
1581,0.048,31291969536.0
1582,0.057999999999999996,31239350272.0
1583,0.053,34355130368.0
1584,0.043,33360314368.0
1585,0.044000000000000004,34170015744.0
1586,0.057,36008890368.0
1587,0.079,38495072256.0
1588,0.067,42740711424.0
1589,0.071,48572407808.0
1590,0.057,53914607616.0
1591,0.063,59280310272.0
1592,0.045,65186848768.0
1593,0.067,67614973952.0
1594,0.071,72787582976.0
1595,0.09,74763542528.0
1596,0.099,75081924608.0
1597,0.0,
1598,0.0,
1599,0.0,
1600,613.612,636000000000.0
1601,646.4730000000002,642000000000.0
1602,635.195,650000000000.0
1603,607.1669999999998,638000000000.0
1604,716.1669999999997,651000000000.0
1605,653.3340000000002,694000000000.0
1606,645.028,729000000000.0
1607,620.028,778000000000.0
1608,709.084,781000000000.0
1609,655.001,749000000000.0
1610,752.6669999999997,738000000000.0
1611,694.9730000000003,744000000000.0
1612,684.028,761000000000.0
1613,724.056,817000000000.0
1614,603.862,805000000000.0
1615,458.723,821000000000.0
1616,442.861,839000000000.0
1617,385.278,
1618,322.972,
1619,280.903,
1620,25.375,98350137344.0
1621,28.83,101000000000.0
1622,33.145,105000000000.0
1623,37.635,107000000000.0
1624,38.05,108000000000.0
1625,38.731,110000000000.0
1626,41.676,112000000000.0
1627,34.673,121000000000.0
1628,34.736,122000000000.0
1629,32.314,127000000000.0
1630,38.578,133000000000.0
1631,35.606,138000000000.0
1632,35.329,138000000000.0
1633,33.528,144000000000.0
1634,28.697,148000000000.0
1635,23.706,153000000000.0
1636,19.881,159000000000.0
1637,20.125999999999998,
1638,22.373,
1639,21.066999999999997,
1640,0.0,13254983680.0
1641,0.0,13825984512.0
1642,0.0,14166267904.0
1643,0.0,14867095552.0
1644,0.0,15739982848.0
1645,0.0,17065079808.0
1646,0.0,17786216448.0
1647,0.0,19192991744.0
1648,0.0,20283103232.0
1649,0.0,20667930624.0
1650,0.0,21934055424.0
1651,0.0,23734874112.0
1652,0.0,24177887232.0
1653,0.0,25037424640.0
1654,0.0,26460876800.0
1655,0.0,27761692672.0
1656,0.0,29071224832.0
1657,0.0,
1658,0.0,
1659,0.0,
1660,0.9390000000000001,7190411776.0
1661,0.97,7874376192.0
1662,1.0859999999999999,8302315008.0
1663,1.122,8920647680.0
1664,1.405,8600471552.0
1665,1.081,9017536512.0
1666,1.047,9588882432.0
1667,1.0170000000000001,9844835328.0
1668,1.0859999999999999,10672463872.0
1669,1.1340000000000001,11246819328.0
1670,1.411,13083209728.0
1671,5.829,12652165120.0
1672,14.222999999999999,13840254976.0
1673,14.134,14546306048.0
1674,14.321000000000002,15629286400.0
1675,10.34,16184285184.0
1676,9.922,16921362432.0
1677,0.0,
1678,0.0,
1679,0.0,
1680,1349.189,329000000000.0
1681,1375.226,340000000000.0
1682,1274.595,378000000000.0
1683,1516.449,401000000000.0
1684,1641.61,430000000000.0
1685,1636.456,448000000000.0
1686,1610.533,476000000000.0
1687,1580.981,614000000000.0
1688,1555.801,642000000000.0
1689,1473.2250000000001,711000000000.0
1690,1726.737,815000000000.0
1691,1739.201,844000000000.0
1692,1743.616,905000000000.0
1693,1601.917,928000000000.0
1694,1668.733,979000000000.0
1695,1703.41,1010000000000.0
1696,1486.7469999999998,990000000000.0
1697,1569.22,
1698,1601.5549999999998,
1699,1670.403,
1700,2351.007,245000000000.0
1701,2412.03,245000000000.0
1702,2475.558,244000000000.0
1703,2502.375,255000000000.0
1704,2527.436,276000000000.0
1705,2456.627,328000000000.0
1706,2373.3969999999995,348000000000.0
1707,2268.676,352000000000.0
1708,2319.8439999999996,391000000000.0
1709,2291.932,339000000000.0
1710,2207.048,355000000000.0
1711,2086.964,399000000000.0
1712,2147.207,411000000000.0
1713,2040.362,406000000000.0
1714,2064.7079999999996,390000000000.0
1715,2177.969,396000000000.0
1716,2205.602,400000000000.0
1717,2261.919,
1718,2178.296,
1719,2053.804,
1720,649.221,41063723008.0
1721,698.7539999999999,44382195712.0
1722,677.4659999999999,46212362240.0
1723,650.41,53275885568.0
1724,632.786,66722304000.0
1725,649.7090000000001,73114116096.0
1726,663.001,97566883840.0
1727,650.5709999999999,109000000000.0
1728,671.798,131000000000.0
1729,699.633,112000000000.0
1730,746.9860000000001,125000000000.0
