,fossil_production,gdp
1731,773.032,140000000000.0
1732,805.717,154000000000.0
1733,842.9250000000002,160000000000.0
1734,830.145,156000000000.0
1735,865.164,163000000000.0
1736,887.391,168000000000.0
1737,875.51,
1738,915.5989999999997,
1739,912.927,
1740,196.40300000000002,383000000000.0
1741,206.57999999999998,389000000000.0
1742,223.73100000000002,409000000000.0
1743,272.951,428000000000.0
1744,324.501,464000000000.0
1745,344.3230000000001,516000000000.0
1746,354.125,567000000000.0
1747,357.3030000000001,602000000000.0
1748,366.85999999999996,647000000000.0
1749,365.355,683000000000.0
1750,371.07800000000015,735000000000.0
1751,370.259,807000000000.0
1752,381.858,838000000000.0
1753,371.464,872000000000.0
1754,367.542,923000000000.0
1755,367.85,971000000000.0
1756,368.20599999999996,1020000000000.0
1757,368.31,
1758,364.806,
1759,371.97399999999993,
1760,0.0,26563999744.0
1761,0.0,26963568640.0
1762,0.0,28525496320.0
1763,0.0,32244131840.0
1764,0.0,32902400000.0
1765,0.0,40384000000.0
1766,0.0,44422336512.0
1767,0.0,42761248768.0
1768,0.0,45965971456.0
1769,0.0,47997599744.0
1770,0.0,51802857472.0
1771,0.0,57996521472.0
1772,0.0,63576629248.0
1773,0.0,74895597568.0
1774,0.0,71932698624.0
1775,0.0,76098510848.0
1776,0.0,79798288384.0
1777,0.0,
1778,0.0,
1779,0.0,
1780,0.0,20230811648.0
1781,0.0,21263550464.0
1782,0.0,27763617792.0
1783,0.0,29172068352.0
1784,0.0,30690248704.0
1785,0.0,32012251136.0
1786,0.0,34151460864.0
1787,0.0,35369816064.0
1788,0.0,37093941248.0
1789,0.0,39765409792.0
1790,0.0,43854127104.0
1791,0.0,47648043008.0
1792,0.0,49208922112.0
1793,0.0,51732254720.0
1794,0.0,55039840256.0
1795,0.0,56733011968.0
1796,0.0,59056115712.0
1797,0.0,
1798,0.0,
1799,0.0,
1800,63.25,123000000000.0
1801,62.05200000000001,125000000000.0
1802,61.122,133000000000.0
1803,59.974,141000000000.0
1804,62.73199999999999,153000000000.0
1805,76.393,170000000000.0
1806,81.413,193000000000.0
1807,89.442,214000000000.0
1808,101.177,235000000000.0
1809,115.894,237000000000.0
1810,157.649,270000000000.0
1811,195.709,294000000000.0
1812,199.293,311000000000.0
1813,208.92000000000002,322000000000.0
1814,218.836,331000000000.0
1815,202.45,342000000000.0
1816,208.095,355000000000.0
1817,196.337,
1818,202.20100000000002,
1819,205.351,
1820,0.0,339000000000.0
1821,0.0,342000000000.0
1822,0.0,348000000000.0
1823,0.0,358000000000.0
1824,0.0,370000000000.0
1825,0.0,384000000000.0
1826,0.0,406000000000.0
1827,0.0,438000000000.0
1828,0.0,467000000000.0
1829,0.0,488000000000.0
1830,0.0,537000000000.0
1831,0.0,586000000000.0
1832,0.0,609000000000.0
1833,0.0,662000000000.0
1834,0.0,694000000000.0
1835,0.0,735000000000.0
1836,0.0,785000000000.0
1837,0.0,
1838,0.0,
1839,0.0,
1840,874.6739999999999,511000000000.0
1841,878.6280000000003,513000000000.0
1842,876.216,530000000000.0
1843,872.72,528000000000.0
1844,851.852,547000000000.0
1845,851.9519999999997,568000000000.0
1846,836.5229999999999,594000000000.0
1847,772.0759999999999,656000000000.0
1848,751.3019999999999,681000000000.0
1849,699.0509999999998,732000000000.0
1850,687.1329999999999,791000000000.0
1851,692.7909999999998,843000000000.0
1852,717.88,889000000000.0
1853,709.2290000000002,912000000000.0
1854,671.74,939000000000.0
1855,658.91,975000000000.0
1856,646.982,1000000000000.0
1857,619.342,
1858,589.5749999999999,
1859,559.3580000000001,
1860,0.0,220000000000.0
1861,0.0,222000000000.0
1862,0.0,225000000000.0
1863,0.0,222000000000.0
1864,0.0,220000000000.0
1865,0.0,238000000000.0
1866,0.0,249000000000.0
1867,0.0,262000000000.0
1868,0.0,258000000000.0
1869,0.0,263000000000.0
1870,0.0,269000000000.0
1871,0.0,264000000000.0
1872,0.0,269000000000.0
1873,0.0,269000000000.0
1874,0.0,276000000000.0
1875,0.0,281000000000.0
1876,0.0,285000000000.0
1877,0.0,
1878,0.0,
1879,0.0,
1880,724.241,36707676160.0
1881,743.89,37521051648.0
1882,738.7919999999999,39263993856.0
1883,833.3969999999999,52706697216.0
1884,984.7630000000001,66352525312.0
1885,1084.295,90173325312.0
1886,1182.975,115000000000.0
1887,1321.306,140000000000.0
1888,1545.7239999999997,189000000000.0
1889,1648.756,168000000000.0
1890,2054.581,203000000000.0
1891,2406.254,277000000000.0
1892,2580.3419999999996,295000000000.0
1893,2658.8720000000003,293000000000.0
1894,2664.629,282000000000.0
1895,2692.366,292000000000.0
1896,2683.485,300000000000.0
1897,2604.442,
1898,2687.893,
1899,2693.056,
1900,265.726,167000000000.0
1901,264.102,187000000000.0
1902,264.699,196000000000.0
1903,265.735,204000000000.0
1904,260.191,223000000000.0
1905,243.34700000000004,230000000000.0
1906,244.53199999999998,264000000000.0
1907,242.235,300000000000.0
1908,240.36,345000000000.0
1909,232.53499999999997,347000000000.0
1910,218.67000000000002,360000000000.0
1911,227.29700000000003,376000000000.0
1912,221.02100000000002,406000000000.0
1913,202.142,412000000000.0
1914,200.73399999999998,428000000000.0
1915,203.45100000000002,445000000000.0
1916,183.931,409000000000.0
1917,194.274,
1918,188.82600000000002,
1919,181.874,
1920,5564.861,423000000000.0
1921,5476.094000000002,405000000000.0
1922,5067.602999999999,450000000000.0
1923,5917.488000000001,482000000000.0
1924,6345.773,578000000000.0
1925,6675.413,702000000000.0
1926,6607.25,794000000000.0
1927,6384.13,858000000000.0
1928,6685.552,1050000000000.0
1929,6074.864000000001,932000000000.0
1930,6212.211,1090000000000.0
1931,6945.609,1370000000000.0
1932,7320.76,1450000000000.0
1933,7201.8650000000025,1430000000000.0
1934,7287.012,1420000000000.0
1935,7587.789000000001,1480000000000.0
1936,7865.557,1500000000000.0
1937,7586.8279999999995,
1938,7818.5,
1939,7598.775999999998,
1940,0.466,19075350528.0
1941,0.466,19742279680.0
1942,0.466,19763380224.0
1943,0.466,20649799680.0
1944,0.466,21155538944.0
1945,0.466,22880980992.0
1946,0.466,23402833920.0
1947,0.466,24888442880.0
1948,0.466,25310406656.0
1949,0.466,27091400704.0
1950,0.466,28446160896.0
1951,0.373,29229463552.0
1952,0.447,30404665344.0
1953,0.5589999999999999,32729319424.0
1954,0.5589999999999999,34952192000.0
1955,0.5770000000000001,37223227392.0
1956,0.5589999999999999,39668592640.0
1957,0.0,
1958,0.0,
1959,0.0,
1960,113.27700000000002,70572097536.0
1961,111.233,67947266048.0
1962,116.11,71438802944.0
1963,117.691,75324211200.0
1964,118.78,77297115136.0
1965,105.795,87761117184.0
1966,98.86099999999999,93483180032.0
1967,83.645,95941296128.0
1968,87.066,106000000000.0
1969,86.257,107000000000.0
1970,84.294,107000000000.0
1971,90.89200000000001,111000000000.0
1972,85.149,117000000000.0
1973,89.81,118000000000.0
1974,66.564,118000000000.0
1975,84.21700000000001,119000000000.0
1976,84.434,122000000000.0
1977,84.441,
1978,77.27600000000002,
1979,79.891,
1980,0.0,160000000000.0
1981,0.0,148000000000.0
1982,0.0,165000000000.0
1983,0.0,153000000000.0
1984,0.0,184000000000.0
1985,0.0,223000000000.0
1986,0.0,270000000000.0
1987,0.0,295000000000.0
1988,0.0,249000000000.0
1989,0.0,258000000000.0
1990,0.0,318000000000.0
1991,0.0,324000000000.0
1992,0.0,331000000000.0
1993,0.0,337000000000.0
1994,0.0,374000000000.0
1995,0.0,381000000000.0
1996,0.0,388000000000.0
1997,0.0,
1998,0.0,
1999,0.0,
2000,0.0,42722009088.0
2001,0.0,43362324480.0
2002,0.0,45058019328.0
2003,0.0,45062782976.0
2004,0.0,47041609728.0
2005,0.0,48663568384.0
2006,0.0,49665998848.0
2007,0.0,51871690752.0
2008,0.0,55143321600.0
2009,0.0,52803108864.0
2010,0.0,52372058112.0
2011,0.0,53204185088.0
2012,0.0,53345099776.0
2013,0.0,53505286144.0
2014,0.0,56434409472.0
2015,0.0,57726312448.0
2016,0.0,59161378816.0
2017,0.0,
2018,0.0,
2019,0.0,
2020,1472.753,381000000000.0
2021,1468.5539999999999,394000000000.0
2022,1446.299,421000000000.0
2023,1567.626,432000000000.0
2024,1594.3970000000006,456000000000.0
2025,1609.391,492000000000.0
2026,1607.8929999999998,529000000000.0
2027,1609.146,560000000000.0
2028,1639.578,572000000000.0
2029,1625.191,557000000000.0
2030,1675.925,577000000000.0
2031,1665.3429999999994,609000000000.0
2032,1704.555,616000000000.0
2033,1689.399,628000000000.0
2034,1721.116,638000000000.0
2035,1656.775,647000000000.0
2036,1670.441,648000000000.0
2037,1659.068,
2038,1665.203,
2039,1672.109,
2040,0.0,
2041,0.0,
2042,0.0,
2043,0.0,
2044,0.0,
2045,0.0,
2046,0.0,
2047,0.0,
2048,0.0,
2049,0.0,
2050,0.0,
2051,0.0,
2052,17.802,
2053,57.038999999999994,
2054,88.851,
2055,84.49700000000001,
2056,67.17399999999999,
2057,69.891,
2058,73.009,
2059,79.333,
2060,97.006,1090000000000.0
2061,91.447,1130000000000.0
2062,89.365,1190000000000.0
2063,83.085,1180000000000.0
2064,80.503,1230000000000.0
2065,77.06,1300000000000.0
2066,72.60600000000002,1420000000000.0
2067,68.21,1530000000000.0
2068,50.87,1560000000000.0
2069,44.312,1550000000000.0
2070,38.33,1520000000000.0
2071,30.799,1500000000000.0
2072,28.613000000000003,1490000000000.0
2073,20.498,1490000000000.0
2074,18.932000000000002,1520000000000.0
2075,14.49,1570000000000.0
2076,7.976,1480000000000.0
2077,13.117,
2078,10.76,
2079,0.281,
2080,0.0,86564175872.0
2081,0.0,85882822656.0
2082,0.0,90858618880.0
2083,0.0,98236047360.0
2084,0.0,102000000000.0
2085,0.0,106000000000.0
2086,0.0,117000000000.0
2087,0.0,128000000000.0
2088,0.0,138000000000.0
2089,0.0,153000000000.0
2090,0.0,171000000000.0
2091,0.0,196000000000.0
2092,0.0,211000000000.0
2093,0.0,218000000000.0
2094,0.0,231000000000.0
2095,0.0,242000000000.0
2096,0.0,252000000000.0
2097,0.0,
2098,0.0,
2099,0.0,
2100,102.73299999999999,59498708992.0
2101,119.54,57386381312.0
2102,135.083,60166295552.0
2103,149.922,65087254528.0
2104,166.96900000000005,69422637056.0
2105,167.967,81089241088.0
2106,203.702,99844743168.0
2107,276.312,110000000000.0
2108,262.064,120000000000.0
2109,271.79200000000003,126000000000.0
2110,264.276,139000000000.0
2111,166.435,152000000000.0
2112,59.133,122000000000.0
2113,67.405,147000000000.0
2114,68.406,159000000000.0
2115,62.376999999999995,166000000000.0
2116,59.423,170000000000.0
2117,54.114,
2118,57.217,
2119,58.461999999999996,
2120,6.7860000000000005,
2121,6.768,
2122,6.768,
2123,6.768,
2124,6.7860000000000005,
2125,6.768,
2126,7.85,
2127,9.161,
2128,10.751,
2129,10.828,
2130,10.828,
2131,10.828,
2132,10.744000000000002,
2133,10.151,
2134,10.151,
2135,11.504000000000001,
2136,11.536,
2137,0.0,
2138,0.0,
2139,0.0,
2140,0.0,323000000000.0
2141,0.0,317000000000.0
2142,0.0,323000000000.0
2143,0.0,330000000000.0
2144,0.0,346000000000.0
2145,0.0,343000000000.0
2146,0.0,361000000000.0
2147,0.0,387000000000.0
2148,0.0,390000000000.0
2149,0.0,375000000000.0
2150,0.0,394000000000.0
2151,0.0,398000000000.0
2152,0.0,405000000000.0
2153,0.0,406000000000.0
2154,0.0,409000000000.0
2155,0.0,426000000000.0
2156,0.0,440000000000.0
2157,0.0,
2158,0.0,
2159,0.0,
2160,0.0,313000000000.0
2161,0.0,312000000000.0
2162,0.0,319000000000.0
2163,0.0,318000000000.0
2164,0.0,329000000000.0
2165,0.0,345000000000.0
2166,0.0,369000000000.0
2167,0.0,404000000000.0
2168,0.0,427000000000.0
2169,0.0,427000000000.0
2170,0.0,433000000000.0
2171,0.0,473000000000.0
2172,0.0,495000000000.0
2173,0.0,505000000000.0
2174,0.0,514000000000.0
2175,0.0,518000000000.0
2176,0.0,525000000000.0
2177,0.0,
2178,0.0,
2179,0.0,
2180,0.818,7929517056.0
2181,0.904,8817549312.0
2182,0.648,9432823808.0
2183,0.964,11413445632.0
2184,1.19,13141919744.0
2185,1.2690000000000001,14064096256.0
2186,1.267,15846207488.0
2187,1.577,16692284416.0
2188,1.7770000000000001,19895148544.0
2189,1.8720000000000003,19063306240.0
2190,1.8900000000000001,21659891712.0
2191,1.886,23727597568.0
2192,2.996,24950816768.0
2193,3.6499999999999995,26079270912.0
2194,6.012999999999999,25972525056.0
2195,7.182,27562715136.0
2196,9.327,29521520640.0
2197,0.0,
2198,0.0,
2199,0.0,
2200,352.035,428000000000.0
2201,359.204,444000000000.0
2202,377.881,477000000000.0
2203,399.178,526000000000.0
2204,410.144,567000000000.0
2205,453.262,614000000000.0
2206,464.58000000000004,656000000000.0
2207,485.249,702000000000.0
2208,521.725,741000000000.0
2209,522.755,730000000000.0
2210,571.554,826000000000.0
2211,591.3559999999999,878000000000.0
2212,640.3159999999999,957000000000.0
2213,642.282,923000000000.0
2214,640.641,906000000000.0
2215,623.985,932000000000.0
2216,633.29,962000000000.0
2217,611.1379999999999,
2218,589.0859999999999,
2219,596.434,
2220,0.0,5790720000.0
2221,0.0,5807685120.0
2222,0.0,6196371968.0
2223,0.0,5983775232.0
2224,0.0,6213892096.0
2225,0.0,6406515200.0
2226,0.0,6656775168.0
2227,0.0,6797250048.0
2228,0.0,6960180224.0
2229,0.0,7621949952.0
2230,0.0,8115184128.0
2231,0.0,8309243904.0
2232,0.0,8631640064.0
2233,0.0,10201604096.0
2234,0.0,10607493120.0
2235,0.0,11192064000.0
2236,0.0,11751855104.0
2237,0.0,
2238,0.0,
2239,0.0,
2240,214.61900000000003,15867847680.0
2241,220.594,14615797760.0
2242,257.14000000000004,15464105984.0
2243,340.899,19989989376.0
2244,368.4860000000001,22231377920.0
2245,394.2580000000001,27012368384.0
2246,450.59900000000005,31257219072.0
2247,460.54699999999997,34498105344.0
2248,453.951,40615612416.0
2249,464.563,28179300352.0
2250,475.289,31569321984.0
2251,455.08599999999996,36497113088.0
2252,445.496,37210324992.0
2253,446.78700000000003,38178349056.0
2254,439.356,37983166464.0
2255,415.57300000000004,37750022144.0
2256,363.10900000000004,35816759296.0
2257,369.586,
2258,384.903,
2259,388.10900000000015,
2260,44.735,80289718272.0
2261,41.13399999999999,81507491840.0
2262,42.99,80294477824.0
2263,39.304,81963597824.0
2264,40.62,83805634560.0
2265,42.299,86715809792.0
2266,40.785,92226568192.0
2267,56.438,98348253184.0
2268,51.823,104000000000.0
2269,49.165,107000000000.0
2270,45.0,113000000000.0
2271,41.372,111000000000.0
2272,44.071999999999996,115000000000.0
2273,40.724000000000004,114000000000.0
2274,37.88800000000001,116000000000.0
2275,34.007,117000000000.0
2276,32.005,118000000000.0
2277,25.854,
2278,26.741,
2279,26.741,
2280,145.238,803000000000.0
2281,142.833,758000000000.0
2282,132.12,765000000000.0
2283,125.336,732000000000.0
2284,122.49,825000000000.0
2285,130.41899999999998,908000000000.0
2286,153.05100000000004,1000000000000.0
2287,172.08900000000003,1080000000000.0
2288,193.919,1150000000000.0
2289,202.385,1130000000000.0
2290,203.804,1250000000000.0
2291,207.817,1400000000000.0
2292,197.908,1490000000000.0
2293,179.699,1560000000000.0
2294,190.255,1650000000000.0
2295,148.798,1720000000000.0
2296,179.798,1570000000000.0
2297,175.455,
2298,192.445,
2299,193.138,
2300,508.89599999999996,17930264576.0
2301,553.18,19806908416.0
2302,578.4060000000001,24144226304.0
2303,635.321,29194848256.0
2304,633.5430000000001,33951744000.0
2305,681.8140000000002,41229758464.0
2306,681.945,44467138560.0
2307,735.246,48069406720.0
2308,739.136,50641723392.0
2309,459.43100000000004,77655597056.0
2310,530.511,80971538432.0
2311,696.759,82540445696.0
2312,728.832,86524477440.0
2313,734.406,96708812800.0
2314,784.2449999999998,104000000000.0
2315,812.318,111000000000.0
2316,785.2379999999999,118000000000.0
2317,739.229,
2318,761.329,
2319,777.096,
2320,580.576,218000000000.0
2321,581.0840000000001,233000000000.0
2322,594.533,243000000000.0
2323,588.332,270000000000.0
2324,596.4580000000001,298000000000.0
2325,600.0340000000001,346000000000.0
2326,610.177,385000000000.0
2327,604.4269999999999,439000000000.0
2328,607.0930000000001,473000000000.0
2329,578.434,403000000000.0
2330,568.125,423000000000.0
2331,617.844,471000000000.0
2332,648.574,489000000000.0
2333,646.063,499000000000.0
2334,505.32699999999994,464000000000.0
2335,387.726,419000000000.0
2336,402.01,429000000000.0
2337,352.439,
2338,359.615,
2339,354.92600000000004,
2340,1785.2270000000005,324000000000.0
2341,1758.675,312000000000.0
2342,1688.8780000000002,318000000000.0
2343,1901.906,342000000000.0
2344,1975.589,370000000000.0
2345,2051.486,427000000000.0
2346,2166.933,497000000000.0
2347,2158.1890000000003,539000000000.0
2348,2176.319,583000000000.0
2349,1977.661,493000000000.0
2350,2069.982,492000000000.0
2351,2257.456,575000000000.0
2352,2343.611,598000000000.0
2353,2422.254,649000000000.0
2354,2426.103,616000000000.0
2355,2631.047,639000000000.0
2356,2720.7839999999997,657000000000.0
2357,2669.772,
2358,2665.284,
2359,2718.2119999999995,
2360,2827.821,2030000000000.0
2361,2695.142,2090000000000.0
2362,2649.84,2110000000000.0
2363,2514.793,2120000000000.0
2364,2297.886,2190000000000.0
2365,2054.96,2290000000000.0
2366,1859.4309999999998,2340000000000.0
2367,1768.4530000000002,2340000000000.0
2368,1692.7350000000001,2340000000000.0
2369,1532.299,2230000000000.0
2370,1442.94,2210000000000.0
2371,1198.401,2220000000000.0
2372,1032.404,2290000000000.0
2373,934.484,2430000000000.0
2374,922.695,2480000000000.0
2375,995.0699999999999,2530000000000.0
2376,998.8879999999999,2580000000000.0
2377,983.011,
2378,1015.1059999999999,
2379,1013.812,
2380,15551.774000000005,13000000000000.0
2381,15875.011,13100000000000.0
2382,15411.246000000001,13300000000000.0
2383,15191.157,13700000000000.0
2384,15171.294,14200000000000.0
2385,14937.278,14700000000000.0
2386,15176.292000000001,15100000000000.0
2387,15300.806,15400000000000.0
2388,15610.463,15300000000000.0
2389,15341.847000000002,14900000000000.0
2390,15755.518000000004,15300000000000.0
2391,16378.394,15500000000000.0
2392,16834.523,15900000000000.0
2393,17332.688000000002,16100000000000.0
2394,18784.112999999998,16500000000000.0
2395,18983.209,16900000000000.0
2396,17654.666,17200000000000.0
2397,18475.977000000003,
2398,20434.432,
2399,21851.511,
2400,0.0,36381167616.0
2401,0.0,34657738752.0
2402,0.0,31827052544.0
2403,0.0,31410044928.0
2404,0.0,32353964032.0
2405,0.0,34038812672.0
2406,0.0,35915218944.0
2407,0.0,39316279296.0
2408,0.0,43711721472.0
2409,0.0,45869121536.0
2410,0.0,52762112000.0
2411,0.0,57398685696.0
2412,0.0,60006850560.0
2413,0.0,62925078528.0
2414,0.0,65795518464.0
2415,0.0,66261491712.0
2416,0.0,67208687616.0
2417,0.0,
2418,0.0,
2419,0.0,
2420,604.508,84591878144.0
2421,606.822,90248200192.0
2422,619.868,96231522304.0
2423,619.985,103000000000.0
2424,623.2320000000001,108000000000.0
2425,619.359,116000000000.0
2426,638.996,112000000000.0
2427,656.986,134000000000.0
2428,677.5060000000001,155000000000.0
2429,647.897,175000000000.0
2430,625.663,190000000000.0
2431,620.609,208000000000.0
2432,614.2769999999998,225000000000.0
2433,606.046,248000000000.0
2434,609.885,246000000000.0
2435,580.543,266000000000.0
2436,574.5419999999999,287000000000.0
2437,579.242,
2438,618.811,
2439,608.444,
2440,2237.973,187000000000.0
2441,2286.7599999999998,180000000000.0
2442,2157.1710000000003,174000000000.0
2443,2052.038000000001,168000000000.0
2444,2359.8709999999996,217000000000.0
2445,2332.466,276000000000.0
2446,2397.427,321000000000.0
2447,2355.045,363000000000.0
2448,2302.7740000000003,422000000000.0
2449,2155.532,369000000000.0
2450,2020.161,448000000000.0
2451,1967.5870000000002,499000000000.0
2452,1952.99,507000000000.0
2453,1916.139,544000000000.0
2454,1932.938,515000000000.0
2455,1939.185,483000000000.0
2456,1781.172,396000000000.0
2457,1638.593,
2458,1196.037,
2459,808.497,
2460,92674.181,57300000000000.0
2461,94377.43,58600000000000.0
2462,94769.838,60500000000000.0
2463,99578.92499999999,62400000000000.0
2464,105216.932,66000000000000.0
2465,108313.607,70700000000000.0
2466,111454.01999999999,75100000000000.0
2467,113690.38399999999,79900000000000.0
2468,116507.65,83000000000000.0
2469,114380.508,82400000000000.0
2470,119609.351,88500000000000.0
2471,124087.326,94000000000000.0
2472,126571.836,96600000000000.0
2473,127878.385,99300000000000.0
2474,129509.37700000001,102000000000000.0
2475,130575.45200000002,105000000000000.0
2476,128830.93700000002,107000000000000.0
2477,131393.77000000002,
2478,136670.153,
2479,138512.084,
2480,243.118,56672096256.0
2481,248.858,58833289216.0
2482,250.22099999999998,61126594560.0
2483,246.514,63430094848.0
2484,232.002,65939030016.0
2485,229.735,69641248768.0
2486,210.735,72410071040.0
2487,185.138,78844502016.0
2488,171.817,87103545344.0
2489,174.76199999999994,89923100672.0
2490,228.48500000000004,107000000000.0
2491,212.25400000000002,103000000000.0
2492,170.692,95748104192.0
2493,208.429,102000000000.0
2494,177.77300000000002,96706437120.0
2495,58.837,69521088512.0
2496,23.71,62722076672.0
2497,40.321999999999996,
2498,46.396,
2499,54.762,
2500,0.0,12077674496.0
2501,0.0,13218974720.0
2502,0.0,14656193536.0
2503,0.0,16280202240.0
2504,0.0,16997273600.0
2505,0.0,19055403008.0
2506,0.0,22128918528.0
2507,0.0,29525895168.0
2508,0.0,31585800192.0
2509,0.0,35356717056.0
2510,0.0,39683600384.0
2511,0.0,45142425600.0
2512,0.0,49481674752.0
2513,0.0,51839029248.0
2514,0.0,54324781056.0
2515,0.0,55912894464.0
2516,0.0,57577410560.0
2517,0.0,
2518,0.0,
2519,0.0,
2520,33.071,31866720256.0
2521,33.830999999999996,31141632000.0
2522,29.531999999999996,28193615872.0
2523,21.18,23135727616.0
2524,28.479,21275555840.0
2525,25.278000000000002,19320739840.0
2526,15.800999999999998,18320328704.0
2527,15.6,17416245248.0
2528,11.317,14300999680.0
2529,12.503,15141297152.0
2530,20.009,16604099584.0
2531,19.213,18307260416.0
2532,11.95,20482260992.0
2533,23.353,23742582784.0
2534,43.364,24748283904.0
2535,32.516999999999996,25030569984.0
2536,20.26,25151762432.0
2537,21.956999999999997,
2538,26.91,
2539,17.487000000000002,
