,renewables_electricity,gdp
1699,6.6960000000000015,
1700,140.727,245000000000.0
1701,119.62700000000001,245000000000.0
1702,128.47899999999998,244000000000.0
1703,105.08,255000000000.0
1704,108.404,276000000000.0
1705,135.222,328000000000.0
1706,119.28,348000000000.0
1707,133.684,352000000000.0
1708,139.05100000000002,391000000000.0
1709,125.309,339000000000.0
1710,117.598,355000000000.0
1711,121.50200000000001,399000000000.0
1712,143.17700000000005,411000000000.0
1713,130.032,406000000000.0
1714,137.52700000000002,390000000000.0
1715,139.649,396000000000.0
1716,144.785,400000000000.0
1717,144.958,
1718,142.455,
1719,129.655,
1720,0.0,41063723008.0
1721,0.0,44382195712.0
1722,0.0,46212362240.0
1723,0.0,53275885568.0
1724,0.0,66722304000.0
1725,0.0,73114116096.0
1726,0.0,97566883840.0
1727,0.0,109000000000.0
1728,0.0,131000000000.0
1729,0.0,112000000000.0
1730,0.0,125000000000.0
1731,0.0,140000000000.0
1732,0.0,154000000000.0
1733,0.001,160000000000.0
1734,0.001,156000000000.0
1735,0.004,163000000000.0
1736,0.004,168000000000.0
1737,0.004,
1738,0.004,
1739,0.004,
1740,18.18,383000000000.0
1741,19.842,389000000000.0
1742,23.32800000000001,409000000000.0
1743,27.976,428000000000.0
1744,26.76,464000000000.0
1745,31.734,516000000000.0
1746,32.75,567000000000.0
1747,29.798000000000002,602000000000.0
1748,29.123,647000000000.0
1749,29.092,683000000000.0
1750,32.769,735000000000.0
1751,29.678,807000000000.0
1752,31.103,838000000000.0
1753,33.825,872000000000.0
1754,34.84,923000000000.0
1755,37.468,971000000000.0
1756,36.865,1020000000000.0
1757,33.953,
1758,44.208,
1759,50.44600000000001,
1760,3.408,26563999744.0
1761,2.497,26963568640.0
1762,3.385,28525496320.0
1763,2.8160000000000003,32244131840.0
1764,3.765,32902400000.0
1765,3.71,40384000000.0
1766,3.616,44422336512.0
1767,3.705,42761248768.0
1768,3.949,45965971456.0
1769,3.883,47997599744.0
1770,4.1739999999999995,51802857472.0
1771,4.08,57996521472.0
1772,5.36,63576629248.0
1773,5.1370000000000005,74895597568.0
1774,5.1320000000000014,71932698624.0
1775,6.664,76098510848.0
1776,7.187,79798288384.0
1777,7.859,
1778,8.63,
1779,9.311,
1780,52.957,20230811648.0
1781,44.864,21263550464.0
1782,47.73,27763617792.0
1783,51.253,29172068352.0
1784,51.412,30690248704.0
1785,50.653999999999996,32012251136.0
1786,53.246,34151460864.0
1787,53.188,35369816064.0
1788,54.909,37093941248.0
1789,54.409,39765409792.0
1790,53.523999999999994,43854127104.0
1791,57.049,47648043008.0
1792,59.63,49208922112.0
1793,59.9,51732254720.0
1794,54.861999999999995,55039840256.0
1795,55.332,56733011968.0
1796,64.027,59056115712.0
1797,59.769,
1798,59.32,
1799,49.82100000000001,
1800,16.165,123000000000.0
1801,17.601,125000000000.0
1802,18.054000000000002,133000000000.0
1803,18.554000000000002,141000000000.0
1804,17.511,153000000000.0
1805,18.26,170000000000.0
1806,19.882,193000000000.0
1807,19.805,214000000000.0
1808,19.418,235000000000.0
1809,19.877,237000000000.0
1810,20.516,270000000000.0
1811,22.046999999999997,294000000000.0
1812,21.869,311000000000.0
1813,23.247,322000000000.0
1814,23.728,331000000000.0
1815,25.206,342000000000.0
1816,25.776,355000000000.0
1817,30.6,
1818,33.086,
1819,34.207,
1820,19.347,339000000000.0
1821,17.475,342000000000.0
1822,17.205,348000000000.0
1823,17.612000000000005,358000000000.0
1824,18.789,370000000000.0
1825,18.224,384000000000.0
1826,20.359,406000000000.0
1827,18.752,438000000000.0
1828,20.529,467000000000.0
1829,20.079,488000000000.0
1830,17.744,537000000000.0
1831,19.75,586000000000.0
1832,20.656999999999996,609000000000.0
1833,19.803,662000000000.0
1834,19.719,694000000000.0
1835,20.874000000000002,735000000000.0
1836,21.898000000000003,785000000000.0
1837,23.092,
1838,22.66,
1839,21.425,
1840,2.332,511000000000.0
1841,2.783,513000000000.0
1842,2.767,530000000000.0
1843,2.25,528000000000.0
1844,3.207,547000000000.0
1845,3.847,568000000000.0
1846,4.291,594000000000.0
1847,5.428999999999999,656000000000.0
1848,6.607,681000000000.0
1849,8.679,732000000000.0
1850,10.889000000000001,791000000000.0
1851,13.137,843000000000.0
1852,16.879,889000000000.0
1853,17.066,912000000000.0
1854,19.842,939000000000.0
1855,22.684,975000000000.0
1856,22.807,1000000000000.0
1857,24.122,
1858,21.616999999999997,
1859,24.505,
1860,12.868,220000000000.0
1861,15.741,222000000000.0
1862,9.732999999999999,225000000000.0
1863,17.703,222000000000.0
1864,12.314,220000000000.0
1865,8.259,238000000000.0
1866,15.722999999999999,249000000000.0
1867,16.218,262000000000.0
1868,14.640999999999998,258000000000.0
1869,18.291,263000000000.0
1870,28.351999999999997,269000000000.0
1871,24.115,264000000000.0
1872,19.372,269000000000.0
1873,29.471999999999998,269000000000.0
1874,31.561,276000000000.0
1875,24.372,281000000000.0
1876,32.31,285000000000.0
1877,22.573,
1878,29.401999999999997,
1879,27.791999999999998,
1880,0.0,36707676160.0
1881,0.0,37521051648.0
1882,0.0,39263993856.0
1883,0.0,52706697216.0
1884,0.0,66352525312.0
1885,0.0,90173325312.0
1886,0.0,115000000000.0
1887,0.0,140000000000.0
1888,0.0,189000000000.0
1889,0.0,168000000000.0
1890,0.0,203000000000.0
1891,0.11599999999999999,277000000000.0
1892,0.11599999999999999,295000000000.0
1893,0.11900000000000001,293000000000.0
1894,0.122,282000000000.0
1895,0.122,292000000000.0
1896,0.12300000000000001,300000000000.0
1897,0.12300000000000001,
1898,0.12300000000000001,
1899,0.12300000000000001,
1900,14.777999999999999,167000000000.0
1901,14.923,187000000000.0
1902,16.049,196000000000.0
1903,13.262,204000000000.0
1904,16.517,223000000000.0
1905,20.213,230000000000.0
1906,18.36,264000000000.0
1907,16.004,300000000000.0
1908,17.225,345000000000.0
1909,15.552999999999999,347000000000.0
1910,20.3,360000000000.0
1911,16.313,376000000000.0
1912,14.925999999999998,406000000000.0
1913,20.148,412000000000.0
1914,27.125999999999998,428000000000.0
1915,26.2,445000000000.0
1916,26.969,409000000000.0
1917,24.281999999999996,
1918,26.195,
1919,24.737,
1920,0.0,423000000000.0
1921,0.0,405000000000.0
1922,0.0,450000000000.0
1923,0.0,482000000000.0
1924,0.0,578000000000.0
1925,0.0,702000000000.0
1926,0.0,794000000000.0
1927,0.0,858000000000.0
1928,0.0,1050000000000.0
1929,0.0,932000000000.0
1930,0.0,1090000000000.0
1931,0.0,1370000000000.0
1932,0.024,1450000000000.0
1933,0.039,1430000000000.0
1934,0.042,1420000000000.0
1935,0.129,1480000000000.0
1936,0.129,1500000000000.0
1937,0.16,
1938,0.16,
1939,0.16,
1940,0.053,19075350528.0
1941,0.062,19742279680.0
1942,0.262,19763380224.0
1943,0.39,20649799680.0
1944,0.335,21155538944.0
1945,0.319,22880980992.0
1946,0.28600000000000003,23402833920.0
1947,0.21899999999999997,24888442880.0
1948,0.27,25310406656.0
1949,0.29,27091400704.0
1950,0.327,28446160896.0
1951,0.33399999999999996,29229463552.0
1952,0.336,30404665344.0
1953,0.368,32729319424.0
1954,0.387,34952192000.0
1955,0.40700000000000003,37223227392.0
1956,0.425,39668592640.0
1957,0.532,
1958,0.525,
1959,0.54,
1960,0.0,70572097536.0
1961,0.0,67947266048.0
1962,0.0,71438802944.0
1963,0.0,75324211200.0
1964,0.0,77297115136.0
1965,0.0,87761117184.0
1966,10.855,93483180032.0
1967,9.937000000000001,95941296128.0
1968,9.468,106000000000.0
1969,10.436,107000000000.0
1970,11.772,107000000000.0
1971,8.58,111000000000.0
1972,9.2,117000000000.0
1973,10.125,118000000000.0
1974,10.925,118000000000.0
1975,10.017999999999999,119000000000.0
1976,10.76,122000000000.0
1977,9.201,
1978,10.802999999999999,
1979,11.048,
1980,0.49,160000000000.0
1981,0.946,148000000000.0
1982,0.946,165000000000.0
1983,0.99,153000000000.0
1984,0.958,184000000000.0
1985,0.9179999999999999,223000000000.0
1986,0.9540000000000001,270000000000.0
1987,0.9740000000000001,295000000000.0
1988,1.048,249000000000.0
1989,1.064,258000000000.0
1990,1.179,318000000000.0
1991,1.213,324000000000.0
1992,1.263,331000000000.0
1993,1.374,337000000000.0
1994,1.453,374000000000.0
1995,1.556,381000000000.0
1996,1.588,388000000000.0
1997,1.629,
1998,1.6680000000000001,
1999,1.673,
2000,3.904,42722009088.0
2001,3.8680000000000003,43362324480.0
2002,3.4139999999999997,45058019328.0
2003,3.08,45062782976.0
2004,4.215,47041609728.0
2005,3.575,48663568384.0
2006,3.701,49665998848.0
2007,3.38,51871690752.0
2008,4.3069999999999995,55143321600.0
2009,4.907,52803108864.0
2010,4.748,52372058112.0
2011,3.8789999999999996,53204185088.0
2012,4.329,53345099776.0
2013,5.1080000000000005,53505286144.0
2014,6.607,56434409472.0
2015,4.351,57726312448.0
2016,5.055,59161378816.0
2017,4.4430000000000005,
2018,5.23,
2019,5.1579999999999995,
2020,1.65,381000000000.0
2021,2.3680000000000003,394000000000.0
2022,2.6689999999999996,421000000000.0
2023,1.089,432000000000.0
2024,1.256,456000000000.0
2025,1.6369999999999998,492000000000.0
2026,3.19,529000000000.0
2027,1.183,560000000000.0
2028,1.521,572000000000.0
2029,1.72,557000000000.0
2030,2.476,577000000000.0
2031,2.44,609000000000.0
2032,1.614,616000000000.0
2033,1.527,628000000000.0
2034,3.3789999999999996,638000000000.0
2035,5.81,647000000000.0
2036,7.755,648000000000.0
2037,10.079,
2038,12.244000000000002,
2039,12.952,
2040,0.0,
2041,0.0,
2042,0.0,
2043,0.0,
2044,0.0,
2045,0.0,
2046,0.0,
2047,0.0,
2048,0.0,
2049,0.0,
2050,0.0,
2051,0.0,
2052,0.002,
2053,0.002,
2054,0.002,
2055,0.002,
2056,0.002,
2057,0.003,
2058,0.003,
2059,0.003,
2060,34.49,1090000000000.0
2061,49.295,1130000000000.0
2062,33.17,1190000000000.0
2063,55.762,1180000000000.0
2064,50.137,1230000000000.0
2065,42.27,1300000000000.0
2066,52.155,1420000000000.0
2067,58.29,1530000000000.0
2068,62.143,1560000000000.0
2069,74.08,1550000000000.0
2070,97.77600000000001,1520000000000.0
2071,87.522,1500000000000.0
2072,86.962,1490000000000.0
2073,111.406,1490000000000.0
2074,110.26799999999999,1520000000000.0
2075,97.088,1570000000000.0
2076,104.633,1480000000000.0
2077,87.92399999999998,
2078,103.885,
2079,100.30799999999999,
2080,3.176,86564175872.0
2081,3.09,85882822656.0
2082,2.68,90858618880.0
2083,3.2769999999999997,98236047360.0
2084,2.946,102000000000.0
2085,3.4339999999999997,106000000000.0
2086,3.8680000000000003,117000000000.0
2087,3.927,128000000000.0
2088,4.115,138000000000.0
2089,3.908,153000000000.0
2090,5.681,171000000000.0
2091,4.7139999999999995,196000000000.0
2092,3.444,211000000000.0
2093,7.13,218000000000.0
2094,4.837,231000000000.0
2095,6.33,242000000000.0
2096,4.619,252000000000.0
2097,4.553999999999999,
2098,6.8660000000000005,
2099,7.314,
2100,1.271,59498708992.0
2101,1.365,57386381312.0
2102,1.3940000000000001,60166295552.0
2103,1.281,65087254528.0
2104,1.236,69422637056.0
2105,1.392,81089241088.0
2106,1.496,99844743168.0
2107,1.585,110000000000.0
2108,1.597,120000000000.0
2109,3.3480000000000003,126000000000.0
2110,6.276,139000000000.0
2111,6.527,152000000000.0
2112,6.682,122000000000.0
2113,8.381,147000000000.0
2114,8.953,159000000000.0
2115,8.46,166000000000.0
2116,8.099,170000000000.0
2117,9.391,
2118,9.698,
2119,10.109,
2120,0.71,
2121,0.725,
2122,0.741,
2123,0.752,
2124,0.764,
2125,0.821,
2126,0.862,
2127,0.862,
2128,0.863,
2129,0.863,
2130,1.198,
2131,1.031,
2132,0.825,
2133,0.83,
2134,0.562,
2135,0.483,
2136,0.7909999999999999,
2137,0.932,
2138,1.006,
2139,1.181,
2140,83.14,323000000000.0
2141,83.321,317000000000.0
2142,71.145,323000000000.0
2143,58.731,330000000000.0
2144,68.187,346000000000.0
2145,81.23,343000000000.0
2146,71.068,361000000000.0
2147,77.42399999999998,387000000000.0
2148,81.40899999999998,390000000000.0
2149,79.81,375000000000.0
2150,82.085,394000000000.0
2151,84.088,398000000000.0
2152,98.309,405000000000.0
2153,82.68799999999997,406000000000.0
2154,85.741,409000000000.0
2155,102.49600000000001,426000000000.0
2156,89.12700000000002,440000000000.0
2157,95.05799999999999,
2158,91.15299999999999,
2159,99.76799999999999,
2160,38.226,313000000000.0
2161,42.742,312000000000.0
2162,36.764,319000000000.0
2163,36.393,318000000000.0
2164,35.421,329000000000.0
2165,33.05,345000000000.0
2166,33.021,369000000000.0
2167,37.244,404000000000.0
2168,38.118,427000000000.0
2169,37.812,427000000000.0
2170,38.26,433000000000.0
2171,34.836999999999996,473000000000.0
2172,41.347,495000000000.0
2173,41.536,505000000000.0
2174,41.607,514000000000.0
2175,41.926,518000000000.0
2176,38.716,525000000000.0
2177,38.676,
2178,39.785,
2179,43.22,
2180,13.774000000000001,7929517056.0
2181,14.064,8817549312.0
2182,15.012,9432823808.0
2183,16.173,11413445632.0
2184,16.176,13141919744.0
2185,16.797,14064096256.0
2186,16.534000000000002,15846207488.0
2187,16.942999999999998,16692284416.0
2188,16.642,19895148544.0
2189,15.741,19063306240.0
2190,16.236,21659891712.0
2191,16.038,23727597568.0
2192,16.730999999999998,24950816768.0
2193,16.9,26079270912.0
2194,15.84,25972525056.0
2195,16.83,27562715136.0
2196,16.465999999999998,29521520640.0
2197,16.962,
2198,18.21,
2199,18.977,
2200,6.477,428000000000.0
2201,6.734,444000000000.0
2202,8.084,477000000000.0
2203,8.379,526000000000.0
2204,7.2620000000000005,567000000000.0
2205,7.271,614000000000.0
2206,9.507,656000000000.0
2207,9.818,702000000000.0
2208,9.656,741000000000.0
2209,10.164,730000000000.0
2210,8.895,826000000000.0
2211,12.472999999999999,878000000000.0
2212,13.706,957000000000.0
2213,13.780999999999999,923000000000.0
2214,14.344000000000001,906000000000.0
2215,13.870999999999999,932000000000.0
2216,25.272,962000000000.0
2217,25.743000000000002,
2218,29.996,
2219,33.893,
2220,0.099,5790720000.0
2221,0.05,5807685120.0
2222,0.086,6196371968.0
2223,0.12300000000000001,5983775232.0
2224,0.08199999999999999,6213892096.0
2225,0.075,6406515200.0
2226,0.09300000000000001,6656775168.0
2227,0.1,6797250048.0
2228,0.092,6960180224.0
2229,0.113,7621949952.0
2230,0.096,8115184128.0
2231,0.111,8309243904.0
2232,0.094,8631640064.0
2233,0.04,10201604096.0
2234,0.12,10607493120.0
2235,0.059000000000000004,11192064000.0
2236,0.207,11751855104.0
2237,0.105,
2238,0.006999999999999999,
2239,0.003,
2240,0.02,15867847680.0
2241,0.028999999999999998,14615797760.0
2242,0.026000000000000002,15464105984.0
2243,0.012,19989989376.0
2244,0.023,22231377920.0
2245,0.024,27012368384.0
2246,0.028999999999999998,31257219072.0
2247,0.022000000000000002,34498105344.0
2248,0.023,40615612416.0
2249,0.023,28179300352.0
2250,0.004,31569321984.0
2251,0.004,36497113088.0
2252,0.004,37210324992.0
2253,0.004,38178349056.0
2254,0.004,37983166464.0
2255,0.005,37750022144.0
2256,0.005,35816759296.0
2257,0.005,
2258,0.005,
2259,0.005,
2260,0.086,80289718272.0
2261,0.077,81507491840.0
2262,0.09300000000000001,80294477824.0
2263,0.19699999999999998,81963597824.0
2264,0.196,83805634560.0
2265,0.18600000000000005,86715809792.0
2266,0.129,92226568192.0
2267,0.092,98348253184.0
2268,0.069,104000000000.0
2269,0.175,107000000000.0
2270,0.19,113000000000.0
2271,0.166,111000000000.0
2272,0.31,115000000000.0
2273,0.433,114000000000.0
2274,0.599,116000000000.0
2275,0.583,117000000000.0
2276,0.628,118000000000.0
2277,0.599,
2278,0.644,
2279,0.7390000000000001,
2280,30.941999999999997,803000000000.0
2281,24.191999999999997,758000000000.0
2282,33.711,765000000000.0
2283,35.273,732000000000.0
2284,45.898,825000000000.0
2285,39.516,908000000000.0
2286,44.256,1000000000000.0
2287,36.319,1080000000000.0
2288,34.229,1150000000000.0
2289,37.944,1130000000000.0
2290,55.353,1250000000000.0
2291,56.927,1400000000000.0
2292,63.993,1490000000000.0
2293,68.087,1560000000000.0
2294,51.707,1650000000000.0
2295,82.29299999999998,1720000000000.0
2296,89.43,1570000000000.0
2297,86.471,
2298,96.69,
2299,130.20600000000002,
2300,0.005,17930264576.0
2301,0.003,19806908416.0
2302,0.003,24144226304.0
2303,0.003,29194848256.0
2304,0.003,33951744000.0
2305,0.003,41229758464.0
2306,0.003,44467138560.0
2307,0.003,48069406720.0
2308,0.003,50641723392.0
2309,0.003,77655597056.0
2310,0.003,80971538432.0
2311,0.003,82540445696.0
2312,0.003,86524477440.0
2313,0.003,96708812800.0
2314,0.003,104000000000.0
2315,0.003,111000000000.0
2316,0.003,118000000000.0
2317,0.003,
2318,0.003,
2319,0.0,
2320,11.167,218000000000.0
2321,11.927999999999999,233000000000.0
2322,9.552999999999999,243000000000.0
2323,9.177,270000000000.0
2324,11.668,298000000000.0
2325,12.277000000000001,346000000000.0
2326,12.792,385000000000.0
2327,10.087,439000000000.0
2328,11.706,473000000000.0
2329,11.999,403000000000.0
2330,13.26,423000000000.0
2331,11.091,471000000000.0
2332,11.126,489000000000.0
2333,14.974,499000000000.0
2334,10.083,464000000000.0
2335,7.047999999999999,419000000000.0
2336,9.175,429000000000.0
2337,10.789000000000001,
2338,12.921,
2339,10.432,
2340,0.0,324000000000.0
2341,0.0,312000000000.0
2342,0.0,318000000000.0
2343,0.0,342000000000.0
2344,0.0,370000000000.0
2345,0.0,427000000000.0
2346,0.0,497000000000.0
2347,0.0,539000000000.0
2348,0.0,583000000000.0
2349,0.01,493000000000.0
2350,0.02,492000000000.0
2351,0.034,575000000000.0
2352,0.035,598000000000.0
2353,0.10099999999999999,649000000000.0
2354,0.309,616000000000.0
2355,0.304,639000000000.0
2356,0.316,657000000000.0
2357,0.741,
2358,1.31,
2359,4.177,
2360,9.97,2030000000000.0
2361,9.549,2090000000000.0
2362,11.125,2110000000000.0
2363,10.619000000000002,2120000000000.0
2364,14.138,2190000000000.0
2365,16.937,2290000000000.0
2366,18.105999999999998,2340000000000.0
2367,19.691,2340000000000.0
2368,21.846999999999998,2340000000000.0
2369,25.245,2230000000000.0
2370,26.180999999999997,2210000000000.0
2371,35.213,2220000000000.0
2372,41.248999999999995,2290000000000.0
2373,53.214,2430000000000.0
2374,64.523,2480000000000.0
2375,82.57600000000002,2530000000000.0
2376,81.608,2580000000000.0
2377,97.038,
2378,108.131,
2379,117.333,
2380,350.939,13000000000000.0
2381,278.906,13100000000000.0
2382,334.695,13300000000000.0
2383,346.75800000000015,13700000000000.0
2384,342.996,14200000000000.0
2385,351.093,14700000000000.0
2386,379.214,15100000000000.0
2387,345.851,15400000000000.0
2388,374.644,15300000000000.0
2389,413.096,14900000000000.0
2390,421.875,15300000000000.0
2391,506.916,15500000000000.0
2392,489.62300000000016,15900000000000.0
2393,517.3919999999998,16100000000000.0
2394,543.638,16500000000000.0
2395,553.289,16900000000000.0
2396,621.571,17200000000000.0
2397,704.1060000000001,
2398,730.502,
2399,757.393,
2400,7.016,36381167616.0
2401,9.141,34657738752.0
2402,9.481,31827052544.0
2403,8.484,31410044928.0
2404,4.769,32353964032.0
2405,6.657,34038812672.0
2406,3.61,35915218944.0
2407,8.125,39316279296.0
2408,5.296,43711721472.0
2409,6.0420000000000025,45869121536.0
2410,9.747,52762112000.0
2411,7.655,57398685696.0
2412,6.797999999999999,60006850560.0
2413,9.728,62925078528.0
2414,12.213,65795518464.0
2415,12.704,66261491712.0
2416,13.362,67208687616.0
2417,14.054,
2418,14.193,
2419,15.718,
2420,5.817,84591878144.0
2421,5.899,90248200192.0
2422,6.124,96231522304.0
2423,7.544,103000000000.0
2424,8.92,108000000000.0
2425,8.838,116000000000.0
2426,4.6530000000000005,112000000000.0
2427,4.61,134000000000.0
2428,4.4430000000000005,155000000000.0
2429,6.4179999999999975,175000000000.0
2430,8.11,190000000000.0
2431,5.646,208000000000.0
2432,6.586,225000000000.0
2433,5.649,248000000000.0
2434,6.016,246000000000.0
2435,7.0,266000000000.0
2436,7.258999999999999,287000000000.0
2437,8.349,
2438,5.845,
2439,5.4579999999999975,
2440,62.198,187000000000.0
2441,59.845,180000000000.0
2442,58.94,174000000000.0
2443,59.927,168000000000.0
2444,69.374,217000000000.0
2445,76.457,276000000000.0
2446,80.78399999999998,321000000000.0
2447,82.228,363000000000.0
2448,85.973,422000000000.0
2449,85.102,369000000000.0
2450,76.014,448000000000.0
2451,82.835,499000000000.0
2452,81.222,507000000000.0
2453,82.785,544000000000.0
2454,63.721000000000004,515000000000.0
2455,74.22800000000002,483000000000.0
2456,62.407,396000000000.0
2457,59.98,
2458,57.646,
2459,52.118,
2460,2863.212,57300000000000.0
2461,2809.014,58600000000000.0
2462,2875.479000000001,60500000000000.0
2463,2914.8779999999997,62400000000000.0
2464,3117.545,66000000000000.0
2465,3272.091,70700000000000.0
2466,3414.708,75100000000000.0
2467,3525.0570000000002,79900000000000.0
2468,3726.884,83000000000000.0
2469,3839.3740000000003,82400000000000.0
2470,4168.712,88500000000000.0
2471,4385.3,94000000000000.0
2472,4726.419,96600000000000.0
2473,5027.388,99300000000000.0
2474,5306.9619999999995,102000000000000.0
2475,5506.484,105000000000000.0
2476,5900.4119999999975,107000000000000.0
2477,6276.014,
2478,6712.063,
2479,7065.089,
2480,0.0,56672096256.0
2481,0.0,58833289216.0
2482,0.0,61126594560.0
2483,0.0,63430094848.0
2484,0.0,65939030016.0
2485,0.0,69641248768.0
2486,0.0,72410071040.0
2487,0.0,78844502016.0
2488,0.0,87103545344.0
2489,0.0,89923100672.0
2490,0.002,107000000000.0
2491,0.002,103000000000.0
2492,0.003,95748104192.0
2493,0.004,102000000000.0
2494,0.009000000000000001,96706437120.0
2495,0.11,69521088512.0
2496,0.147,62722076672.0
2497,0.183,
2498,0.45799999999999996,
2499,0.5,
2500,7.7120000000000015,12077674496.0
2501,7.853,13218974720.0
2502,8.06,14656193536.0
2503,8.213,16280202240.0
2504,8.414,16997273600.0
2505,8.834,19055403008.0
2506,9.613,22128918528.0
2507,9.576,29525895168.0
2508,9.463,31585800192.0
2509,9.838,35356717056.0
2510,10.397,39683600384.0
2511,11.433,45142425600.0
2512,12.294,49481674752.0
2513,13.214,51839029248.0
2514,13.972999999999999,54324781056.0
2515,12.98,55912894464.0
2516,10.991,57577410560.0
2517,12.444,
2518,13.635,
2519,13.853,
2520,3.227,31866720256.0
2521,2.968,31141632000.0
2522,3.786,28193615872.0
2523,5.305,23135727616.0
2524,5.466,21275555840.0
2525,4.8660000000000005,19320739840.0
2526,5.2570000000000014,18320328704.0
2527,5.329,17416245248.0
2528,5.73,14300999680.0
2529,5.46,15141297152.0
2530,5.835,16604099584.0
2531,5.28,18307260416.0
2532,5.506,20482260992.0
2533,5.115,23742582784.0
2534,5.526,24748283904.0
2535,5.0760000000000005,25030569984.0
2536,3.111,25151762432.0
2537,4.091,
2538,5.2010000000000005,
2539,5.2410000000000005,
